UPC,avaliacao,categoria,data,disponivel,nome,preco,quantidade,url
ff2dffba388d9922,2.0,Fantasy,2019-11-17T17:51:14.630065,True,The Demonists (Demonist #1),52.11,4,http://books.toscrape.com/catalogue/the-demonists-demonist-1_345/index.html
c65ee14957c0fa5c,2.0,Nonfiction,2019-11-17T17:51:15.182625,True,The Geography of Bliss: One Grump's Search for the Happiest Places in the World,28.23,4,http://books.toscrape.com/catalogue/the-geography-of-bliss-one-grumps-search-for-the-happiest-places-in-the-world_346/index.html
45033bdf3d9ed158,4.0,Nonfiction,2019-11-17T17:51:15.770460,True,The Gunning of America: Business and the Making of American Gun Culture,16.81,4,http://books.toscrape.com/catalogue/the-gunning-of-america-business-and-the-making-of-american-gun-culture_347/index.html
6d2f70d9424f41a1,5.0,Default,2019-11-17T17:51:16.898692,True,The Hunger Games (The Hunger Games #1),29.85,4,http://books.toscrape.com/catalogue/the-hunger-games-the-hunger-games-1_349/index.html
6587f46697fc4443,2.0,Classics,2019-11-17T17:51:17.342611,True,The Hound of the Baskervilles (Sherlock Holmes #5),14.82,4,http://books.toscrape.com/catalogue/the-hound-of-the-baskervilles-sherlock-holmes-5_348/index.html
6a57286a8890d8c5,3.0,Nonfiction,2019-11-17T17:51:17.489246,True,The Jazz of Physics: The Secret Link Between Music and the Structure of the Universe,38.71,4,http://books.toscrape.com/catalogue/the-jazz-of-physics-the-secret-link-between-music-and-the-structure-of-the-universe_350/index.html
6053ddf69c967d5f,2.0,Classics,2019-11-17T17:51:19.011546,True,The Pilgrim's Progress,50.26,4,http://books.toscrape.com/catalogue/the-pilgrims-progress_353/index.html
9cc207168a03470d,3.0,Romance,2019-11-17T17:51:19.528082,True,The Perfect Play (Play by Play #1),59.99,4,http://books.toscrape.com/catalogue/the-perfect-play-play-by-play-1_352/index.html
d4de23aa98acc65b,3.0,Default,2019-11-17T17:51:19.538094,True,The Shining (The Shining #1),27.88,4,http://books.toscrape.com/catalogue/the-shining-the-shining-1_354/index.html
a8f4577a48023344,4.0,Default,2019-11-17T17:51:20.022926,True,Vogue Colors A to Z: A Fashion Coloring Book,52.35,4,http://books.toscrape.com/catalogue/vogue-colors-a-to-z-a-fashion-coloring-book_355/index.html
8fff1084aa085a13,4.0,Sequential Art,2019-11-17T17:51:20.818328,True,"Fruits Basket, Vol. 4 (Fruits Basket #4)",50.44,4,http://books.toscrape.com/catalogue/fruits-basket-vol-4-fruits-basket-4_321/index.html
5eff05e59f905a49,1.0,Historical Fiction,2019-11-17T17:51:21.396339,True,Girl With a Pearl Earring,26.77,4,http://books.toscrape.com/catalogue/girl-with-a-pearl-earring_322/index.html
ddbc5530d2939d49,1.0,Nonfiction,2019-11-17T17:51:21.770997,True,God Is Not Great: How Religion Poisons Everything,27.8,4,http://books.toscrape.com/catalogue/god-is-not-great-how-religion-poisons-everything_323/index.html
23310ce84d3c9f85,3.0,Classics,2019-11-17T17:51:22.195463,True,Gone with the Wind,32.49,4,http://books.toscrape.com/catalogue/gone-with-the-wind_324/index.html
011674f4a3834b8d,5.0,Historical Fiction,2019-11-17T17:51:22.309829,True,The Passion of Dolssa,28.32,4,http://books.toscrape.com/catalogue/the-passion-of-dolssa_351/index.html
c7c4f55b7321cba7,1.0,Fantasy,2019-11-17T17:51:22.488924,True,Harry Potter and the Chamber of Secrets (Harry Potter #2),14.74,4,http://books.toscrape.com/catalogue/harry-potter-and-the-chamber-of-secrets-harry-potter-2_325/index.html
73f4f87dd936ee5c,5.0,Fantasy,2019-11-17T17:51:25.749256,True,Harry Potter and the Half-Blood Prince (Harry Potter #6),48.75,4,http://books.toscrape.com/catalogue/harry-potter-and-the-half-blood-prince-harry-potter-6_326/index.html
5a6b7155f2797537,4.0,Fantasy,2019-11-17T17:51:28.003152,True,Harry Potter and the Order of the Phoenix (Harry Potter #5),31.63,4,http://books.toscrape.com/catalogue/harry-potter-and-the-order-of-the-phoenix-harry-potter-5_327/index.html
eff24325e0ede639,4.0,Young Adult,2019-11-17T17:51:29.152294,True,Harry Potter and the Prisoner of Azkaban (Harry Potter #3),24.17,4,http://books.toscrape.com/catalogue/harry-potter-and-the-prisoner-of-azkaban-harry-potter-3_328/index.html
ac337893a9fe0085,3.0,Default,2019-11-17T17:51:29.697802,True,Harry Potter and the Sorcerer's Stone (Harry Potter #1),13.9,4,http://books.toscrape.com/catalogue/harry-potter-and-the-sorcerers-stone-harry-potter-1_329/index.html
670a2773607d785d,3.0,Horror,2019-11-17T17:51:30.523279,True,It,25.01,4,http://books.toscrape.com/catalogue/it_330/index.html
deda806b68b0aa11,4.0,Classics,2019-11-17T17:51:30.882698,True,Little Women (Little Women #1),28.07,4,http://books.toscrape.com/catalogue/little-women-little-women-1_331/index.html
81d4191030b9704b,2.0,Horror,2019-11-17T17:51:31.415838,True,Misery,34.79,4,http://books.toscrape.com/catalogue/misery_332/index.html
5212c6acea3359e5,4.0,Default,2019-11-17T17:51:31.749710,True,Mockingjay (The Hunger Games #3),20.44,4,http://books.toscrape.com/catalogue/mockingjay-the-hunger-games-3_333/index.html
70b585c9d0f15725,4.0,Horror,2019-11-17T17:51:32.281578,True,Needful Things,47.51,4,http://books.toscrape.com/catalogue/needful-things_334/index.html
be3db344a845580b,1.0,Contemporary,2019-11-17T17:51:32.858759,True,We Are All Completely Beside Ourselves,24.04,3,http://books.toscrape.com/catalogue/we-are-all-completely-beside-ourselves_301/index.html
06bab964fd536971,3.0,Nonfiction,2019-11-17T17:51:33.172712,True,We the People: The Modern-Day Figures Who Have Reshaped and Affirmed the Founding Fathers' Vision of America,31.95,3,http://books.toscrape.com/catalogue/we-the-people-the-modern-day-figures-who-have-reshaped-and-affirmed-the-founding-fathers-vision-of-america_302/index.html
dab0196cd5fc8e5e,5.0,Humor,2019-11-17T17:51:33.675433,True,When You Are Engulfed in Flames,30.89,3,http://books.toscrape.com/catalogue/when-you-are-engulfed-in-flames_303/index.html
07bb35158d9dd3d2,1.0,Default,2019-11-17T17:51:34.051844,True,"Where'd You Go, Bernadette",18.13,3,http://books.toscrape.com/catalogue/whered-you-go-bernadette_304/index.html
d30b9215c72cca87,3.0,Default,2019-11-17T17:51:34.441812,True,Wild: From Lost to Found on the Pacific Crest Trail,46.02,3,http://books.toscrape.com/catalogue/wild-from-lost-to-found-on-the-pacific-crest-trail_305/index.html
5d55202da0252627,1.0,Default,2019-11-17T17:51:34.871548,True,World War Z: An Oral History of the Zombie War,21.8,3,http://books.toscrape.com/catalogue/world-war-z-an-oral-history-of-the-zombie-war_306/index.html
5a7ff9aaa3168878,3.0,Classics,2019-11-17T17:51:35.318115,True,Wuthering Heights,17.73,3,http://books.toscrape.com/catalogue/wuthering-heights_307/index.html
634b7165c96ebb9f,1.0,Default,2019-11-17T17:51:35.760703,True,Zero History (Blue Ant #3),34.77,3,http://books.toscrape.com/catalogue/zero-history-blue-ant-3_308/index.html
6e9403f00acd6752,4.0,Horror,2019-11-17T17:51:36.230026,True,'Salem's Lot,49.56,4,http://books.toscrape.com/catalogue/salems-lot_309/index.html
d12ca4020c2f602e,1.0,Religion,2019-11-17T17:51:36.517941,True,"A History of God: The 4,000-Year Quest of Judaism, Christianity, and Islam",27.62,4,http://books.toscrape.com/catalogue/a-history-of-god-the-4000-year-quest-of-judaism-christianity-and-islam_310/index.html
f6ae39568db1130e,5.0,Spirituality,2019-11-17T17:51:36.975075,True,A New Earth: Awakening to Your Life's Purpose,55.65,4,http://books.toscrape.com/catalogue/a-new-earth-awakening-to-your-lifes-purpose_311/index.html
aead11697d14ea36,1.0,Romance,2019-11-17T17:51:37.344619,True,A Walk to Remember,56.43,4,http://books.toscrape.com/catalogue/a-walk-to-remember_312/index.html
78a4ac98191ac675,5.0,Fiction,2019-11-17T17:51:38.146895,True,Atlas Shrugged,26.58,4,http://books.toscrape.com/catalogue/atlas-shrugged_314/index.html
1451b55e5e56bb89,3.0,Classics,2019-11-17T17:51:38.609477,True,Animal Farm,57.22,4,http://books.toscrape.com/catalogue/animal-farm_313/index.html
0812f54c93d726ce,1.0,Womens Fiction,2019-11-17T17:51:38.629111,True,Can You Keep a Secret?,21.94,4,http://books.toscrape.com/catalogue/can-you-keep-a-secret_315/index.html
742702d662a71410,1.0,Food and Drink,2019-11-17T17:51:39.459785,True,The Smitten Kitchen Cookbook,23.59,3,http://books.toscrape.com/catalogue/the-smitten-kitchen-cookbook_281/index.html
49f24193f0b961e6,2.0,Horror,2019-11-17T17:51:39.968547,True,The Stand,57.86,3,http://books.toscrape.com/catalogue/the-stand_282/index.html
3d15714d4d3d15dd,1.0,Childrens,2019-11-17T17:51:40.244368,True,The Thing About Jellyfish,48.77,3,http://books.toscrape.com/catalogue/the-thing-about-jellyfish_283/index.html
224fa77d4b248046,2.0,Add a comment,2019-11-17T17:51:40.849574,True,The Tipping Point: How Little Things Can Make a Big Difference,10.02,3,http://books.toscrape.com/catalogue/the-tipping-point-how-little-things-can-make-a-big-difference_284/index.html
2b685187f55c5d31,1.0,Thriller,2019-11-17T17:51:41.294780,True,The Travelers,15.77,3,http://books.toscrape.com/catalogue/the-travelers_285/index.html
813cff2aefa5d1f0,4.0,Womens Fiction,2019-11-17T17:51:41.822851,True,The Undomestic Goddess,45.75,3,http://books.toscrape.com/catalogue/the-undomestic-goddess_286/index.html
75fed6a47f69859d,3.0,Childrens,2019-11-17T17:51:42.935172,True,The Wild Robot,56.07,3,http://books.toscrape.com/catalogue/the-wild-robot_288/index.html
719d72f3ee512dc6,1.0,Psychology,2019-11-17T17:51:43.418975,True,"Thinking, Fast and Slow",21.14,3,http://books.toscrape.com/catalogue/thinking-fast-and-slow_289/index.html
a33ed2e6068df53e,3.0,Sequential Art,2019-11-17T17:51:43.480953,True,"The Wicked + The Divine, Vol. 3: Commercial Suicide (The Wicked + The Divine)",14.41,3,http://books.toscrape.com/catalogue/the-wicked-the-divine-vol-3-commercial-suicide-the-wicked-the-divine_287/index.html
57f755143ee96fd4,3.0,Fiction,2019-11-17T17:51:44.046599,True,Three-Martini Lunch,23.21,3,http://books.toscrape.com/catalogue/three-martini-lunch_290/index.html
2173a2ce35f6ace1,1.0,Nonfiction,2019-11-17T17:51:45.270833,True,"Trespassing Across America: One Man's Epic, Never-Done-Before (and Sort of Illegal) Hike Across the Heartland",53.51,3,http://books.toscrape.com/catalogue/trespassing-across-america-one-mans-epic-never-done-before-and-sort-of-illegal-hike-across-the-heartland_291/index.html
8ebad30219b8679c,2.0,Womens Fiction,2019-11-17T17:51:45.327891,True,Twenties Girl,42.8,3,http://books.toscrape.com/catalogue/twenties-girl_292/index.html
b53078de0147f6bf,2.0,Default,2019-11-17T17:51:45.869185,True,Twilight (Twilight #1),41.93,3,http://books.toscrape.com/catalogue/twilight-twilight-1_293/index.html
61bc8167c9680283,2.0,Young Adult,2019-11-17T17:51:46.801814,True,Two Boys Kissing,32.74,3,http://books.toscrape.com/catalogue/two-boys-kissing_294/index.html
599a4f98bb193368,1.0,Nonfiction,2019-11-17T17:51:47.831147,True,Under the Banner of Heaven: A Story of Violent Faith,30.0,3,http://books.toscrape.com/catalogue/under-the-banner-of-heaven-a-story-of-violent-faith_295/index.html
cf2f27fdf94ba20e,5.0,Childrens,2019-11-17T17:51:49.311061,True,The Lonely Ones,43.59,3,http://books.toscrape.com/catalogue/the-lonely-ones_261/index.html
36c15687f5ab0f7c,2.0,Default,2019-11-17T17:51:49.753972,True,The Lover's Dictionary,58.09,3,http://books.toscrape.com/catalogue/the-lovers-dictionary_262/index.html
4266f48a0aa1c37d,1.0,Default,2019-11-17T17:51:50.353976,True,The Maze Runner (The Maze Runner #1),20.93,3,http://books.toscrape.com/catalogue/the-maze-runner-the-maze-runner-1_263/index.html
6263c1d2997b8ce0,5.0,Womens Fiction,2019-11-17T17:51:51.423449,True,The Nanny Diaries (Nanny #1),52.53,3,http://books.toscrape.com/catalogue/the-nanny-diaries-nanny-1_265/index.html
3e42ac0f4d43320f,3.0,Young Adult,2019-11-17T17:51:52.089258,True,The New Guy (and Other Senior Year Distractions),44.92,3,http://books.toscrape.com/catalogue/the-new-guy-and-other-senior-year-distractions_266/index.html
0baf71623648413a,2.0,Nonfiction,2019-11-17T17:51:52.286753,True,The Name of God is Mercy,37.25,3,http://books.toscrape.com/catalogue/the-name-of-god-is-mercy_264/index.html
29d6d87f3418638b,4.0,Fiction,2019-11-17T17:51:52.630798,True,The Nightingale,26.26,3,http://books.toscrape.com/catalogue/the-nightingale_267/index.html
ee441c8e027caa66,1.0,Romance,2019-11-17T17:51:52.954025,True,The Obsession,45.43,3,http://books.toscrape.com/catalogue/the-obsession_268/index.html
b9f6305a3d650e2c,2.0,Classics,2019-11-17T17:51:54.028131,True,The Picture of Dorian Gray,29.7,3,http://books.toscrape.com/catalogue/the-picture-of-dorian-gray_270/index.html
969f6c7e86554814,1.0,Romance,2019-11-17T17:51:54.342912,True,The Purest Hook (Second Circle Tattoos #3),12.25,3,http://books.toscrape.com/catalogue/the-purest-hook-second-circle-tattoos-3_271/index.html
0e7beedf0ee9380c,3.0,Add a comment,2019-11-17T17:51:54.687710,True,The Purpose Driven Life: What on Earth Am I Here for?,37.19,3,http://books.toscrape.com/catalogue/the-purpose-driven-life-what-on-earth-am-i-here-for_272/index.html
3c456328b04a8ee8,5.0,Historical Fiction,2019-11-17T17:51:55.121296,True,The Red Tent,35.66,3,http://books.toscrape.com/catalogue/the-red-tent_273/index.html
fa26798728f5208f,3.0,Default,2019-11-17T17:51:55.141282,True,The Paris Wife,36.8,3,http://books.toscrape.com/catalogue/the-paris-wife_269/index.html
e2d47e82c50d41d9,1.0,Add a comment,2019-11-17T17:51:55.716695,True,The Rest Is Noise: Listening to the Twentieth Century,34.77,3,http://books.toscrape.com/catalogue/the-rest-is-noise-listening-to-the-twentieth-century_274/index.html
0e92ccf1bd39e68f,1.0,Science Fiction,2019-11-17T17:51:56.087852,True,The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy #2),10.92,3,http://books.toscrape.com/catalogue/the-restaurant-at-the-end-of-the-universe-hitchhikers-guide-to-the-galaxy-2_275/index.html
b22362b434e8ee62,5.0,Childrens,2019-11-17T17:51:57.081944,True,The Day the Crayons Came Home (Crayons),26.33,3,http://books.toscrape.com/catalogue/the-day-the-crayons-came-home-crayons_241/index.html
f51062bf579507d9,4.0,Default,2019-11-17T17:51:57.494622,True,The Demon-Haunted World: Science as a Candle in the Dark,52.25,3,http://books.toscrape.com/catalogue/the-demon-haunted-world-science-as-a-candle-in-the-dark_242/index.html
a6ab0cb7106a67f2,1.0,Womens Fiction,2019-11-17T17:51:57.878828,True,The Devil Wears Prada (The Devil Wears Prada #1),44.29,3,http://books.toscrape.com/catalogue/the-devil-wears-prada-the-devil-wears-prada-1_243/index.html
63c0826ef59eae66,5.0,Science,2019-11-17T17:51:58.257156,True,"The Disappearing Spoon: And Other True Tales of Madness, Love, and the History of the World from the Periodic Table of the Elements",57.35,3,http://books.toscrape.com/catalogue/the-disappearing-spoon-and-other-true-tales-of-madness-love-and-the-history-of-the-world-from-the-periodic-table-of-the-elements_244/index.html
c6bf14cb901c63ac,4.0,Science,2019-11-17T17:51:58.685184,True,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",13.03,3,http://books.toscrape.com/catalogue/the-elegant-universe-superstrings-hidden-dimensions-and-the-quest-for-the-ultimate-theory_245/index.html
b3f2bc2cefb35f05,4.0,Add a comment,2019-11-17T17:51:59.160422,True,"The End of Faith: Religion, Terror, and the Future of Reason",22.13,3,http://books.toscrape.com/catalogue/the-end-of-faith-religion-terror-and-the-future-of-reason_246/index.html
dd003e904727281a,3.0,Mystery,2019-11-17T17:51:59.516842,True,The Exiled,43.45,3,http://books.toscrape.com/catalogue/the-exiled_247/index.html
bfa9cb304075d3e8,2.0,Default,2019-11-17T17:52:00.300415,True,The Girl Who Played with Fire (Millennium Trilogy #2),22.14,3,http://books.toscrape.com/catalogue/the-girl-who-played-with-fire-millennium-trilogy-2_249/index.html
8f5d16a5a9bd58b2,1.0,Add a comment,2019-11-17T17:52:00.311411,True,The Girl Who Kicked the Hornet's Nest (Millennium Trilogy #3),57.48,3,http://books.toscrape.com/catalogue/the-girl-who-kicked-the-hornets-nest-millennium-trilogy-3_248/index.html
92dcc54a27107a37,3.0,Horror,2019-11-17T17:52:00.823882,True,The Girl with All the Gifts,49.47,3,http://books.toscrape.com/catalogue/the-girl-with-all-the-gifts_250/index.html
e2dac1f4739e0bd5,1.0,Default,2019-11-17T17:52:01.306452,True,The Giver (The Giver Quartet #1),12.3,3,http://books.toscrape.com/catalogue/the-giver-the-giver-quartet-1_251/index.html
c88422d8959260ab,3.0,Default,2019-11-17T17:52:01.878604,True,The Goldfinch,43.58,3,http://books.toscrape.com/catalogue/the-goldfinch_252/index.html
4a0a276409968a73,1.0,Historical Fiction,2019-11-17T17:52:01.922125,True,The Guernsey Literary and Potato Peel Pie Society,49.53,3,http://books.toscrape.com/catalogue/the-guernsey-literary-and-potato-peel-pie-society_253/index.html
b5da59dd177eb36b,2.0,History,2019-11-17T17:52:02.355734,True,The Guns of August,14.54,3,http://books.toscrape.com/catalogue/the-guns-of-august_254/index.html
a8b0ea6490bc818f,3.0,Add a comment,2019-11-17T17:52:03.663580,True,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy #1),47.8,3,http://books.toscrape.com/catalogue/the-hitchhikers-guide-to-the-galaxy-hitchhikers-guide-to-the-galaxy-1_255/index.html
c57d3c96af23c297,2.0,Default,2019-11-17T17:52:04.682039,True,Shopaholic & Baby (Shopaholic #5),46.45,3,http://books.toscrape.com/catalogue/shopaholic-baby-shopaholic-5_221/index.html
feaaae90514eb2ac,2.0,Fantasy,2019-11-17T17:52:05.857767,True,Soldier (Talon #3),24.72,3,http://books.toscrape.com/catalogue/soldier-talon-3_222/index.html
3fc9d51d1c4d6ba7,1.0,Womens Fiction,2019-11-17T17:52:06.349655,True,Something Blue (Darcy & Rachel #2),54.62,3,http://books.toscrape.com/catalogue/something-blue-darcy-rachel-2_223/index.html
ac27ab4bcd9c492e,5.0,Womens Fiction,2019-11-17T17:52:06.957835,True,Something Borrowed (Darcy & Rachel #1),48.96,3,http://books.toscrape.com/catalogue/something-borrowed-darcy-rachel-1_224/index.html
f08667e4c0458f37,1.0,Nonfiction,2019-11-17T17:52:07.546824,True,Spilled Milk: Based on a True Story,49.51,3,http://books.toscrape.com/catalogue/spilled-milk-based-on-a-true-story_225/index.html
a11ae5f07572ef49,3.0,Nonfiction,2019-11-17T17:52:07.935289,True,Stiff: The Curious Lives of Human Cadavers,36.74,3,http://books.toscrape.com/catalogue/stiff-the-curious-lives-of-human-cadavers_226/index.html
61002f3b7ba5d780,2.0,Science,2019-11-17T17:52:08.444716,True,"Surely You're Joking, Mr. Feynman!: Adventures of a Curious Character",25.83,3,http://books.toscrape.com/catalogue/surely-youre-joking-mr-feynman-adventures-of-a-curious-character_227/index.html
2858ac90c4758e1f,1.0,Fiction,2019-11-17T17:52:08.713800,True,The Art of Fielding,22.1,3,http://books.toscrape.com/catalogue/the-art-of-fielding_228/index.html
311634df10651e05,3.0,Food and Drink,2019-11-17T17:52:09.222933,True,"The Art of Simple Food: Notes, Lessons, and Recipes from a Delicious Revolution",34.32,3,http://books.toscrape.com/catalogue/the-art-of-simple-food-notes-lessons-and-recipes-from-a-delicious-revolution_229/index.html
cd3dcd83bb002e78,5.0,Add a comment,2019-11-17T17:52:10.031170,True,The Blind Side: Evolution of a Game,53.71,3,http://books.toscrape.com/catalogue/the-blind-side-evolution-of-a-game_231/index.html
08decd9664e5d56e,5.0,Sports and Games,2019-11-17T17:52:10.613432,True,The Book of Basketball: The NBA According to The Sports Guy,44.84,3,http://books.toscrape.com/catalogue/the-book-of-basketball-the-nba-according-to-the-sports-guy_232/index.html
a75e274c8814b539,2.0,Default,2019-11-17T17:52:11.193163,True,The Book Thief,53.49,3,http://books.toscrape.com/catalogue/the-book-thief_233/index.html
b04a6a0db525857d,2.0,Default,2019-11-17T17:52:11.417302,True,The Autobiography of Malcolm X,23.43,3,http://books.toscrape.com/catalogue/the-autobiography-of-malcolm-x_230/index.html
970bd3316219e7dc,1.0,Add a comment,2019-11-17T17:52:11.768156,True,The Case for Christ (Cases for Christianity),47.84,3,http://books.toscrape.com/catalogue/the-case-for-christ-cases-for-christianity_234/index.html
b7f475238ed50429,2.0,Childrens,2019-11-17T17:52:12.368652,True,The Cat in the Hat (Beginner Books B-1),16.26,3,http://books.toscrape.com/catalogue/the-cat-in-the-hat-beginner-books-b-1_235/index.html
3250650a5c4e6f07,2.0,Default,2019-11-17T17:52:13.601831,True,One for the Money (Stephanie Plum #1),32.87,3,http://books.toscrape.com/catalogue/one-for-the-money-stephanie-plum-1_201/index.html
8378c899988905ee,2.0,Default,2019-11-17T17:52:14.104708,True,Orange Is the New Black,24.61,3,http://books.toscrape.com/catalogue/orange-is-the-new-black_202/index.html
c59283b05905c853,3.0,Sequential Art,2019-11-17T17:52:14.481988,True,Original Fake,31.45,3,http://books.toscrape.com/catalogue/original-fake_203/index.html
09a7b0b566ad6225,1.0,Nonfiction,2019-11-17T17:52:15.052822,True,Outliers: The Story of Success,14.16,3,http://books.toscrape.com/catalogue/outliers-the-story-of-success_204/index.html
8e2dfd6bcf48e1e6,2.0,Default,2019-11-17T17:52:15.272301,True,Packing for Mars: The Curious Science of Life in the Void,56.68,3,http://books.toscrape.com/catalogue/packing-for-mars-the-curious-science-of-life-in-the-void_205/index.html
cb62418129b864a3,1.0,Sequential Art,2019-11-17T17:52:15.766185,True,Persepolis: The Story of a Childhood (Persepolis #1-2),39.13,3,http://books.toscrape.com/catalogue/persepolis-the-story-of-a-childhood-persepolis-1-2_206/index.html
9707989a439757b4,3.0,Sequential Art,2019-11-17T17:52:16.093812,True,Prodigy: The Graphic Novel (Legend: The Graphic Novel #2),43.63,3,http://books.toscrape.com/catalogue/prodigy-the-graphic-novel-legend-the-graphic-novel-2_207/index.html
3c565df219ba3274,1.0,Default,2019-11-17T17:52:16.470377,True,Quiet: The Power of Introverts in a World That Can't Stop Talking,43.55,3,http://books.toscrape.com/catalogue/quiet-the-power-of-introverts-in-a-world-that-cant-stop-talking_208/index.html
2ef5dc7e278e562a,4.0,Science Fiction,2019-11-17T17:52:17.063356,True,Ready Player One,19.07,3,http://books.toscrape.com/catalogue/ready-player-one_209/index.html
4c8ece50736f9e88,3.0,Childrens,2019-11-17T17:52:17.579250,True,Red: The True Story of Red Riding Hood,28.54,3,http://books.toscrape.com/catalogue/red-the-true-story-of-red-riding-hood_210/index.html
ecdf73ee66c33b17,3.0,Romance,2019-11-17T17:52:18.042982,True,Reservations for Two,11.1,3,http://books.toscrape.com/catalogue/reservations-for-two_211/index.html
8e9dd8431170c09e,2.0,Business,2019-11-17T17:52:18.807511,True,Rework,44.88,3,http://books.toscrape.com/catalogue/rework_212/index.html
89cad3f37c9ce226,4.0,Nonfiction,2019-11-17T17:52:19.311301,True,"Rise of the Rocket Girls: The Women Who Propelled Us, from Missiles to the Moon to Mars",41.67,3,http://books.toscrape.com/catalogue/rise-of-the-rocket-girls-the-women-who-propelled-us-from-missiles-to-the-moon-to-mars_213/index.html
b4f5672f68ec3a83,3.0,Add a comment,2019-11-17T17:52:19.788421,True,Rogue Lawyer (Rogue Lawyer #1),50.11,3,http://books.toscrape.com/catalogue/rogue-lawyer-rogue-lawyer-1_214/index.html
28921443f052bea6,4.0,Autobiography,2019-11-17T17:52:20.243491,True,Running with Scissors,12.91,3,http://books.toscrape.com/catalogue/running-with-scissors_215/index.html
16e843e6b853cc2f,5.0,Young Adult,2019-11-17T17:52:21.065467,True,Lady Renegades (Rebel Belle #3),53.04,3,http://books.toscrape.com/catalogue/lady-renegades-rebel-belle-3_181/index.html
190fbebbf798c31a,5.0,Humor,2019-11-17T17:52:21.409505,True,"Lamb: The Gospel According to Biff, Christ's Childhood Pal",55.5,3,http://books.toscrape.com/catalogue/lamb-the-gospel-according-to-biff-christs-childhood-pal_182/index.html
d5e1a9bfe22bbf9f,1.0,Default,2019-11-17T17:52:21.754870,True,"Lean In: Women, Work, and the Will to Lead",25.02,3,http://books.toscrape.com/catalogue/lean-in-women-work-and-the-will-to-lead_183/index.html
0ce8075fab4a2b5b,4.0,Young Adult,2019-11-17T17:52:22.148947,True,Legend (Legend #1),43.69,3,http://books.toscrape.com/catalogue/legend-legend-1_184/index.html
1246e4ffeb5ac4ea,1.0,Nonfiction,2019-11-17T17:52:22.634114,True,Let's Pretend This Never Happened: A Mostly True Memoir,45.11,3,http://books.toscrape.com/catalogue/lets-pretend-this-never-happened-a-mostly-true-memoir_185/index.html
1de75f05d57bfc10,1.0,Nonfiction,2019-11-17T17:52:23.217328,True,Letter to a Christian Nation,22.2,3,http://books.toscrape.com/catalogue/letter-to-a-christian-nation_186/index.html
4ec53ff7e2263f32,2.0,Default,2019-11-17T17:52:23.805377,True,Life After Life,26.13,3,http://books.toscrape.com/catalogue/life-after-life_187/index.html
c53d9fefcda371e9,5.0,Autobiography,2019-11-17T17:52:24.318196,True,Life Without a Recipe,59.04,3,http://books.toscrape.com/catalogue/life-without-a-recipe_188/index.html
4b3f4f151c99f472,2.0,Science Fiction,2019-11-17T17:52:24.720831,True,"Life, the Universe and Everything (Hitchhiker's Guide to the Galaxy #3)",33.26,3,http://books.toscrape.com/catalogue/life-the-universe-and-everything-hitchhikers-guide-to-the-galaxy-3_189/index.html
4ef75307fb64e2ad,3.0,Fiction,2019-11-17T17:52:25.313032,True,Lila (Gilead #3),12.47,3,http://books.toscrape.com/catalogue/lila-gilead-3_190/index.html
0dcadb06206abd3c,2.0,Autobiography,2019-11-17T17:52:25.846735,True,Lust & Wonder,11.87,3,http://books.toscrape.com/catalogue/lust-wonder_191/index.html
546da23278482b0a,2.0,Add a comment,2019-11-17T17:52:26.329627,True,Manuscript Found in Accra,34.98,3,http://books.toscrape.com/catalogue/manuscript-found-in-accra_192/index.html
abc4a7ee16c21088,2.0,Autobiography,2019-11-17T17:52:26.726159,True,Me Talk Pretty One Day,57.6,3,http://books.toscrape.com/catalogue/me-talk-pretty-one-day_193/index.html
e9056f9b5a40a301,2.0,Fantasy,2019-11-17T17:52:27.143949,True,Midnight Riot (Peter Grant/ Rivers of London - books #1),55.46,3,http://books.toscrape.com/catalogue/midnight-riot-peter-grant-rivers-of-london-books-1_194/index.html
7980fa06f2b704d8,1.0,Nonfiction,2019-11-17T17:52:27.578499,True,"Miracles from Heaven: A Little Girl, Her Journey to Heaven, and Her Amazing Story of Healing",57.83,3,http://books.toscrape.com/catalogue/miracles-from-heaven-a-little-girl-her-journey-to-heaven-and-her-amazing-story-of-healing_195/index.html
984b3b6e7479b571,4.0,Young Adult,2019-11-17T17:52:28.412305,True,Golden (Heart of Dread #3),42.21,3,http://books.toscrape.com/catalogue/golden-heart-of-dread-3_161/index.html
d5c588b6f9c015e4,5.0,Default,2019-11-17T17:52:28.837653,True,Gone Girl,37.6,3,http://books.toscrape.com/catalogue/gone-girl_162/index.html
c300cc9326592b65,5.0,Nonfiction,2019-11-17T17:52:29.185495,True,Gratitude,26.66,3,http://books.toscrape.com/catalogue/gratitude_163/index.html
4f6985aca357ae09,1.0,Sequential Art,2019-11-17T17:52:29.616575,True,"Grayson, Vol 3: Nemesis (Grayson #3)",42.72,3,http://books.toscrape.com/catalogue/grayson-vol-3-nemesis-grayson-3_164/index.html
621e2c310cec8d32,4.0,Childrens,2019-11-17T17:52:29.952933,True,Green Eggs and Ham (Beginner Books B-16),10.79,3,http://books.toscrape.com/catalogue/green-eggs-and-ham-beginner-books-b-16_165/index.html
